CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,Churn
92588,Female,33,46,One Year,128,1
92589,Male,43,38,Month-to-Month,122,0
92590,Male,54,23,One Year,21,1
92591,Female,49,12,Month-to-Month,131,0
92592,Female,62,1,One Year,103,0
92593,Male,57,70,Two Year,63,0
92594,Female,43,56,One Year,98,0
92595,Male,55,38,One Year,49,0
92596,Male,60,43,One Year,31,0
92597,Male,25,52,One Year,72,0
92598,Female,50,33,Month-to-Month,48,1
92599,Female,29,33,One Year,70,0
92600,Female,55,39,One Year,21,1
92601,Female,52,66,Month-to-Month,104,0
92602,Female,40,30,Two Year,23,0
92603,Male,18,56,Two Year,140,1
92604,Male,60,24,Two Year,76,1
92605,Male,28,9,Two Year,147,0
92606,Male,53,55,Two Year,53,0
92607,Male,20,50,Two Year,136,1
92608,Female,43,16,Two Year,65,0
92609,Male,62,42,Month-to-Month,124,1
92610,Female,25,52,Two Year,105,0
92611,Male,21,56,One Year,84,1
92612,Female,43,46,Two Year,33,0
92613,Male,59,14,Two Year,52,0
92614,Male,62,9,One Year,103,1
92615,Male,54,23,Month-to-Month,77,0
92616,Male,43,54,Month-to-Month,55,1
92617,Female,64,36,One Year,129,1
92618,Male,34,57,Month-to-Month,127,0
92619,Male,62,42,Two Year,132,0
92620,Female,65,13,Two Year,72,0
92621,Female,67,25,One Year,65,1
92622,Male,42,55,Month-to-Month,27,0
92623,Female,48,39,Month-to-Month,114,0
92624,Female,63,70,Month-to-Month,39,0
92625,Female,30,30,Month-to-Month,95,1
92626,Female,52,14,Two Year,86,0
92627,Female,27,10,Two Year,83,0
92628,Female,30,28,One Year,85,1
92629,Female,18,8,Month-to-Month,56,1
92630,Female,45,42,Month-to-Month,74,1
92631,Female,31,34,Two Year,146,0
92632,Male,61,67,Month-to-Month,24,1
92633,Female,68,26,Two Year,36,1
92634,Male,37,12,Month-to-Month,91,1
92635,Female,22,1,Two Year,40,0
92636,Female,24,28,Two Year,73,0
92637,Female,21,19,Month-to-Month,135,1
92638,Male,42,7,One Year,120,0
92639,Male,29,4,Month-to-Month,75,1
92640,Male,61,68,Two Year,142,1
92641,Male,67,49,Month-to-Month,113,1
92642,Female,62,61,One Year,62,0
92643,Male,44,20,One Year,60,1
92644,Male,41,31,Month-to-Month,46,0
92645,Male,42,58,One Year,104,1
92646,Male,33,66,Month-to-Month,92,0
92647,Female,44,14,Month-to-Month,134,1
92648,Male,45,36,One Year,121,0
92649,Male,53,8,Month-to-Month,43,0
92650,Male,18,16,Two Year,126,0
92651,Male,63,37,One Year,140,0
92652,Male,45,69,Month-to-Month,77,1
92653,Female,32,12,Month-to-Month,68,0
92654,Female,48,21,Two Year,28,1
92655,Female,35,12,One Year,108,1
92656,Male,31,33,Two Year,25,0
92657,Female,52,12,Month-to-Month,20,1
92658,Male,69,17,Month-to-Month,25,0
92659,Male,38,11,Month-to-Month,100,1
92660,Female,55,38,Month-to-Month,110,0
92661,Male,64,67,Month-to-Month,41,0
92662,Male,30,61,One Year,144,0
92663,Male,26,59,Month-to-Month,136,1
92664,Male,54,29,Two Year,99,0
92665,Male,27,36,Two Year,71,0
92666,Female,45,8,Month-to-Month,110,0
92667,Female,46,42,One Year,33,0
92668,Female,50,27,One Year,108,1
92669,Male,61,11,Month-to-Month,25,0
92670,Female,46,61,Month-to-Month,149,1
92671,Male,56,66,One Year,97,0
92672,Male,19,53,Month-to-Month,136,0
92673,Female,19,35,Month-to-Month,74,0
92674,Male,28,30,Month-to-Month,143,0
92675,Male,62,61,Month-to-Month,124,0
92676,Female,61,29,Month-to-Month,89,0
92677,Male,37,32,One Year,66,0
92678,Female,35,69,Month-to-Month,57,1
92679,Female,40,44,Month-to-Month,23,0
92680,Female,65,72,Month-to-Month,43,1
92681,Male,41,26,Two Year,98,0
92682,Male,20,1,Two Year,99,1
92683,Female,27,20,One Year,137,1
92684,Female,68,27,One Year,27,1
92685,Female,49,32,Two Year,78,0
92686,Female,51,23,Month-to-Month,78,0
92687,Male,43,61,Month-to-Month,52,1
92688,Female,53,55,One Year,25,0
92689,Male,65,59,Month-to-Month,78,0
92690,Male,33,4,Month-to-Month,135,0
92691,Female,30,65,One Year,51,0
92692,Female,59,63,Two Year,82,0
92693,Male,34,9,Month-to-Month,41,0
92694,Female,49,56,Two Year,143,0
92695,Female,48,21,Month-to-Month,21,1
92696,Male,28,68,One Year,58,0
92697,Female,68,8,Month-to-Month,79,1
92698,Female,55,50,Month-to-Month,52,1
92699,Female,64,68,One Year,145,0
92700,Male,58,7,One Year,103,0
92701,Male,36,28,Month-to-Month,24,1
92702,Female,20,60,Month-to-Month,130,0
92703,Female,42,70,One Year,118,0
92704,Male,55,65,Month-to-Month,113,1
92705,Female,58,8,Month-to-Month,41,0
92706,Female,52,47,Two Year,26,1
92707,Male,62,62,Two Year,23,0
92708,Male,55,17,One Year,39,0
92709,Female,34,5,Two Year,99,0
92710,Female,28,16,One Year,99,0
92711,Female,53,46,One Year,32,0
92712,Female,33,34,Two Year,66,0
92713,Male,59,37,Month-to-Month,30,0
92714,Male,59,62,Month-to-Month,103,0
92715,Female,39,9,One Year,63,0
92716,Female,52,72,Two Year,133,0
92717,Female,39,59,Month-to-Month,24,0
92718,Male,67,37,One Year,140,0
92719,Male,33,14,One Year,142,0
92720,Female,53,3,Two Year,23,1
92721,Female,25,25,Month-to-Month,122,1
92722,Female,50,53,Two Year,115,1
92723,Female,45,23,One Year,133,0
92724,Female,38,31,Two Year,30,0
92725,Male,18,21,Two Year,118,0
92726,Female,66,67,Two Year,34,0
92727,Male,22,6,Month-to-Month,116,1
92728,Male,24,22,Month-to-Month,98,1
92729,Female,40,10,Two Year,98,0
92730,Female,31,33,Month-to-Month,86,0
92731,Female,50,68,Two Year,116,0
92732,Male,43,3,Month-to-Month,36,0
92733,Female,31,42,Month-to-Month,20,0
92734,Male,47,4,Two Year,41,1
92735,Female,27,61,Two Year,76,0
92736,Female,33,39,Two Year,106,0
92737,Male,65,23,Month-to-Month,119,1
92738,Male,43,43,Month-to-Month,45,1
92739,Female,35,14,One Year,108,0
92740,Male,67,2,One Year,85,1
92741,Female,58,36,Two Year,139,0
92742,Female,36,26,Month-to-Month,86,1
92743,Female,62,66,Month-to-Month,148,1
92744,Female,42,63,Two Year,64,0
92745,Male,30,30,Month-to-Month,131,0
92746,Female,59,20,Month-to-Month,146,1
92747,Male,61,9,Month-to-Month,98,0
92748,Female,58,6,Two Year,128,0
92749,Male,39,32,Month-to-Month,142,0
92750,Female,26,14,One Year,36,1
92751,Male,37,65,One Year,44,1
92752,Male,47,52,Month-to-Month,141,0
92753,Male,27,26,One Year,57,0
92754,Female,35,36,Two Year,24,0
92755,Male,59,14,Month-to-Month,139,0
92756,Male,56,18,One Year,144,0
92757,Female,21,22,One Year,140,0
92758,Male,22,13,Two Year,119,1
92759,Male,59,35,One Year,72,1
92760,Male,67,19,Month-to-Month,112,1
92761,Male,65,34,One Year,73,0
92762,Male,37,20,Two Year,85,1
92763,Female,20,31,Two Year,71,0
92764,Female,40,41,One Year,54,1
92765,Male,48,35,One Year,131,0
92766,Female,19,45,Two Year,63,1
92767,Male,33,63,Two Year,130,0
92768,Female,21,27,Month-to-Month,149,1
92769,Female,42,37,Two Year,105,0
92770,Male,32,64,Month-to-Month,149,0
92771,Male,22,70,One Year,124,0
92772,Female,61,51,Month-to-Month,111,1
92773,Male,55,43,Two Year,64,0
92774,Male,58,23,One Year,91,0
92775,Female,57,66,Two Year,50,0
92776,Female,65,38,Month-to-Month,125,0
92777,Male,49,53,One Year,139,0
92778,Female,69,52,Two Year,37,0
92779,Female,23,69,Month-to-Month,82,0
92780,Female,67,43,One Year,45,0
92781,Female,56,3,One Year,66,0
92782,Female,64,41,One Year,27,0
92783,Male,46,14,Month-to-Month,52,0
92784,Female,20,51,Month-to-Month,137,0
92785,Male,40,63,One Year,32,0
92786,Female,65,47,Two Year,27,1
92787,Female,63,42,One Year,38,1
92788,Male,58,9,Month-to-Month,122,1
92789,Male,51,59,Two Year,109,1
92790,Female,50,1,Two Year,136,0
92791,Female,59,29,Month-to-Month,107,0
92792,Male,48,9,One Year,73,1
92793,Male,53,71,One Year,73,1
92794,Male,50,56,Month-to-Month,79,0
92795,Female,34,3,Month-to-Month,47,0
92796,Female,59,37,Two Year,51,1
92797,Male,48,54,Month-to-Month,44,0
92798,Male,67,26,Month-to-Month,39,0
92799,Female,22,67,Month-to-Month,43,0
92800,Male,69,34,Month-to-Month,98,0
92801,Male,41,11,Two Year,32,0
92802,Female,60,5,Month-to-Month,147,0
92803,Female,64,37,Month-to-Month,136,0
92804,Female,68,9,Month-to-Month,137,0
92805,Female,51,65,Two Year,79,0
92806,Male,41,24,Month-to-Month,113,1
92807,Male,40,17,Two Year,97,0
92808,Female,19,63,Two Year,135,1
92809,Male,32,49,Month-to-Month,58,0
92810,Male,56,64,Month-to-Month,115,0
92811,Female,42,48,Month-to-Month,50,0
92812,Male,62,6,Two Year,148,0
92813,Female,32,44,One Year,54,1
92814,Female,61,56,Two Year,123,0
92815,Male,55,56,Month-to-Month,53,1
92816,Male,58,19,One Year,129,1
92817,Male,63,35,Month-to-Month,128,1
92818,Female,64,27,One Year,21,0
92819,Female,40,63,Month-to-Month,35,1
92820,Male,45,23,Month-to-Month,73,0
92821,Male,24,45,Month-to-Month,121,0
92822,Male,53,43,Two Year,134,0
92823,Male,50,51,Two Year,114,0
92824,Male,36,20,Two Year,135,0
92825,Male,31,56,One Year,66,0
92826,Male,45,36,Month-to-Month,129,0
92827,Female,30,72,Two Year,39,0
92828,Male,48,35,One Year,59,0
92829,Female,20,2,Month-to-Month,58,0
92830,Female,35,3,One Year,90,0
92831,Male,28,44,Two Year,44,0
92832,Male,65,5,Month-to-Month,50,0
92833,Female,32,35,One Year,65,1
92834,Male,65,36,Month-to-Month,39,1
92835,Male,29,29,One Year,77,0
92836,Male,48,65,One Year,20,0
92837,Female,56,17,Month-to-Month,126,0
92838,Female,59,71,One Year,108,1
92839,Male,43,5,Month-to-Month,133,0
92840,Male,43,39,One Year,126,0
92841,Male,37,59,Month-to-Month,92,0
92842,Male,27,45,Month-to-Month,92,0
92843,Male,57,18,Month-to-Month,100,0
92844,Male,65,49,One Year,115,1
92845,Female,49,10,Two Year,36,0
92846,Female,22,41,Month-to-Month,64,0
92847,Female,60,64,Month-to-Month,58,0
92848,Female,32,45,One Year,80,0
92849,Male,31,64,Month-to-Month,84,1
92850,Male,34,71,Two Year,80,0
92851,Male,69,57,One Year,120,1
92852,Female,24,57,Two Year,45,0
92853,Female,18,66,One Year,144,0
92854,Female,38,20,Two Year,75,0
92855,Male,24,57,Two Year,47,0
92856,Male,29,13,Month-to-Month,92,1
92857,Male,25,51,Two Year,65,1
92858,Female,54,19,Month-to-Month,81,0
92859,Female,59,37,Month-to-Month,80,1
92860,Female,62,41,Month-to-Month,34,0
92861,Female,68,46,One Year,67,0
92862,Female,20,44,Two Year,133,0
92863,Male,18,32,One Year,53,1
92864,Female,57,31,One Year,129,0
92865,Male,21,56,Month-to-Month,44,0
92866,Male,41,15,One Year,135,0
92867,Male,61,4,One Year,102,1
92868,Female,55,17,Month-to-Month,31,0
92869,Female,63,36,One Year,100,1
92870,Female,42,62,Two Year,33,0
92871,Male,49,16,One Year,30,0
92872,Female,61,43,Two Year,136,0
92873,Male,22,29,One Year,94,0
92874,Male,61,53,One Year,48,0
92875,Male,62,31,Month-to-Month,38,0
92876,Female,33,61,Month-to-Month,30,0
92877,Female,64,4,Month-to-Month,78,1
92878,Male,42,41,Month-to-Month,115,1
92879,Female,58,63,One Year,51,0
92880,Male,45,53,Two Year,107,0
92881,Female,69,3,Two Year,99,0
92882,Female,41,40,One Year,43,0
92883,Female,35,31,Month-to-Month,33,0
92884,Male,19,10,Two Year,100,0
92885,Female,34,60,Two Year,71,0
92886,Male,35,47,Month-to-Month,56,0
92887,Female,52,6,Two Year,113,1
92888,Male,53,12,Month-to-Month,100,1
92889,Female,39,58,Month-to-Month,81,0
92890,Female,19,30,Month-to-Month,22,0
92891,Male,60,18,Month-to-Month,134,0
92892,Female,62,40,Month-to-Month,98,0
92893,Female,55,58,Month-to-Month,65,0
92894,Female,49,6,Month-to-Month,98,0
92895,Male,32,62,Two Year,45,0
92896,Male,35,17,One Year,113,0
92897,Male,33,51,Two Year,117,0
92898,Female,56,43,Two Year,21,0
92899,Female,53,60,Month-to-Month,114,0
92900,Female,25,1,Two Year,66,0
92901,Female,36,47,Month-to-Month,46,1
92902,Male,31,17,One Year,86,1
92903,Male,67,45,Month-to-Month,87,0
92904,Female,54,72,Month-to-Month,141,1
92905,Female,42,64,Two Year,112,0
92906,Male,57,2,Two Year,95,0
92907,Female,19,52,One Year,144,0
92908,Female,40,35,Two Year,137,0
92909,Female,66,39,One Year,86,1
92910,Female,33,33,One Year,37,0
92911,Male,37,42,Month-to-Month,88,0
92912,Female,49,52,Month-to-Month,73,0
92913,Female,37,60,Two Year,60,0
92914,Female,52,16,Month-to-Month,67,1
92915,Female,29,23,Two Year,121,0
92916,Female,50,16,One Year,64,0
92917,Male,28,26,Month-to-Month,67,0
92918,Male,41,46,Two Year,77,1
92919,Female,66,10,Month-to-Month,138,0
92920,Male,38,54,Two Year,32,1
92921,Male,53,58,Month-to-Month,134,1
92922,Male,26,50,Two Year,144,0
92923,Male,25,31,Month-to-Month,110,0
92924,Female,69,35,Two Year,87,0
92925,Male,69,7,Month-to-Month,139,0
92926,Female,49,21,Month-to-Month,51,1
92927,Female,45,68,Month-to-Month,22,0
92928,Female,35,30,Two Year,21,0
92929,Female,25,6,Two Year,98,0
92930,Female,32,15,Two Year,26,1
92931,Female,65,44,Two Year,47,0
92932,Female,53,50,One Year,107,0
92933,Female,21,43,Month-to-Month,131,1
92934,Male,22,65,Month-to-Month,127,0
92935,Male,57,17,Month-to-Month,102,0
92936,Male,26,21,One Year,28,0
92937,Male,34,70,Two Year,148,0
92938,Male,43,11,Month-to-Month,35,1
92939,Female,55,5,Two Year,143,0
92940,Female,33,19,One Year,22,1
92941,Female,18,8,One Year,62,0
92942,Female,21,31,Month-to-Month,92,0
92943,Female,19,9,Month-to-Month,53,0
92944,Female,20,71,Month-to-Month,149,0
92945,Male,59,26,Month-to-Month,141,0
92946,Female,59,13,Month-to-Month,30,0
92947,Female,68,9,Two Year,84,0
92948,Female,42,48,One Year,70,0
92949,Female,65,70,Month-to-Month,87,0
92950,Female,66,46,Month-to-Month,63,1
92951,Male,58,7,Two Year,48,0
92952,Male,35,19,One Year,118,0
92953,Female,68,68,Two Year,65,0
92954,Male,19,53,Month-to-Month,121,0
92955,Female,69,38,One Year,66,0
92956,Female,39,4,One Year,128,1
92957,Female,37,29,Two Year,105,0
92958,Female,43,2,Month-to-Month,113,1
92959,Female,62,13,Month-to-Month,96,0
92960,Female,26,59,One Year,47,0
92961,Female,67,54,One Year,30,1
92962,Male,45,45,Month-to-Month,24,0
92963,Male,64,12,Month-to-Month,25,1
92964,Male,36,7,Two Year,137,0
92965,Female,27,44,Two Year,70,0
92966,Male,18,18,Two Year,43,0
92967,Male,44,45,Two Year,64,0
92968,Female,45,40,Month-to-Month,113,1
92969,Male,63,5,One Year,149,0
92970,Female,40,72,One Year,22,0
92971,Female,62,12,Month-to-Month,101,1
92972,Female,43,60,Month-to-Month,92,1
92973,Female,21,70,One Year,63,1
92974,Male,29,69,Two Year,49,0
92975,Female,43,20,Two Year,20,0
92976,Female,69,59,Month-to-Month,88,0
92977,Male,55,1,Two Year,74,1
92978,Female,57,53,Two Year,146,0
92979,Female,26,49,Two Year,68,0
92980,Male,19,54,Month-to-Month,121,0
92981,Male,49,59,Month-to-Month,102,1
92982,Male,62,8,One Year,63,0
92983,Female,25,45,Month-to-Month,108,1
92984,Female,27,22,Month-to-Month,119,0
92985,Female,31,58,Month-to-Month,29,0
92986,Female,24,63,Two Year,48,0
92987,Male,23,32,Month-to-Month,110,1
92988,Male,65,71,One Year,120,1
92989,Female,44,37,Two Year,57,0
92990,Male,23,38,Two Year,24,0
92991,Female,26,28,One Year,49,0
92992,Male,69,28,Two Year,127,0
92993,Male,39,45,Month-to-Month,133,0
92994,Female,47,21,Month-to-Month,120,0
92995,Female,44,44,Month-to-Month,46,0
92996,Male,19,9,Two Year,84,0
92997,Male,49,56,One Year,29,1
92998,Female,40,8,Month-to-Month,134,0
92999,Male,18,67,Month-to-Month,38,1
93000,Female,19,7,Month-to-Month,96,0
93001,Male,50,46,Month-to-Month,149,1
93002,Male,41,9,One Year,118,0
93003,Male,38,56,Month-to-Month,126,1
93004,Female,62,67,Month-to-Month,76,0
93005,Female,29,18,Month-to-Month,23,0
93006,Male,56,15,Two Year,76,0
93007,Male,30,70,One Year,57,1
93008,Female,60,31,Two Year,141,0
93009,Female,51,60,Two Year,137,0
93010,Female,48,10,Month-to-Month,113,0
93011,Male,23,7,Month-to-Month,91,0
93012,Male,31,4,Two Year,44,1
93013,Male,51,53,One Year,48,0
93014,Female,61,49,One Year,110,0
93015,Male,28,36,Two Year,62,0
93016,Female,66,46,Two Year,122,0
93017,Female,33,71,Month-to-Month,119,0
93018,Male,36,8,Two Year,79,1
93019,Male,28,51,Month-to-Month,63,0
93020,Female,26,15,One Year,43,0
93021,Male,42,10,Month-to-Month,97,0
93022,Male,23,70,Month-to-Month,103,1
93023,Male,61,40,Month-to-Month,34,0
93024,Female,55,64,Month-to-Month,53,0
93025,Female,61,2,Two Year,21,0
93026,Female,67,46,One Year,79,1
93027,Female,52,22,Month-to-Month,147,0
93028,Female,64,40,Month-to-Month,22,0
93029,Female,66,64,Month-to-Month,126,1
93030,Male,36,19,One Year,96,1
93031,Female,67,57,One Year,41,0
93032,Male,31,6,Month-to-Month,78,1
93033,Male,66,49,Two Year,102,1
93034,Male,23,70,Two Year,135,0
93035,Female,20,65,Two Year,86,1
93036,Female,20,9,Month-to-Month,50,0
93037,Female,61,12,Two Year,59,1
93038,Male,22,57,Month-to-Month,99,0
93039,Male,38,54,One Year,107,1
93040,Male,30,4,Two Year,22,0
93041,Female,57,32,Month-to-Month,105,0
93042,Female,66,15,Month-to-Month,111,0
93043,Male,67,39,One Year,28,0
93044,Female,22,15,Month-to-Month,110,0
93045,Male,53,23,One Year,101,0
93046,Female,35,10,One Year,101,0
93047,Male,53,1,One Year,81,0
93048,Female,42,14,Two Year,94,0
93049,Female,45,33,Two Year,39,0
93050,Male,40,15,Two Year,134,0
93051,Female,42,61,One Year,88,0
93052,Male,61,20,One Year,143,1
93053,Male,49,47,One Year,50,1
93054,Male,43,43,One Year,106,0
93055,Female,31,4,Month-to-Month,117,0
93056,Male,35,69,One Year,73,1
93057,Female,23,7,Month-to-Month,73,0
93058,Female,41,32,Month-to-Month,75,0
93059,Male,22,47,One Year,127,0
93060,Female,44,54,One Year,53,1
93061,Male,31,35,One Year,148,0
93062,Female,38,43,Month-to-Month,130,0
93063,Female,38,6,One Year,78,0
93064,Male,47,38,Two Year,57,0
93065,Female,19,42,Two Year,46,0
93066,Male,34,21,Two Year,54,1
93067,Male,38,56,One Year,115,1
93068,Female,27,16,Month-to-Month,123,0
93069,Female,54,56,Month-to-Month,127,0
93070,Female,47,25,Month-to-Month,81,0
93071,Male,23,24,Two Year,137,0
93072,Male,31,19,One Year,31,1
93073,Female,42,69,Month-to-Month,62,1
93074,Female,23,21,One Year,37,0
93075,Female,39,30,Month-to-Month,83,0
93076,Female,55,72,Month-to-Month,82,1
93077,Male,67,24,Month-to-Month,59,0
93078,Male,35,50,One Year,91,1
93079,Male,22,8,One Year,57,0
93080,Male,26,2,Month-to-Month,46,0
93081,Male,37,6,One Year,104,1
93082,Male,55,52,Month-to-Month,65,0
93083,Male,35,40,One Year,26,1
93084,Female,24,24,Month-to-Month,107,0
93085,Female,67,45,Month-to-Month,137,0
93086,Female,60,65,Two Year,146,1
93087,Female,67,48,Two Year,129,0
93088,Female,33,59,Two Year,128,0
93089,Male,22,36,One Year,49,0
93090,Female,19,40,Month-to-Month,103,1
93091,Female,60,37,One Year,34,0
93092,Female,32,69,Month-to-Month,87,0
93093,Female,48,15,One Year,94,0
93094,Female,63,14,Two Year,82,1
93095,Female,62,32,Month-to-Month,112,0
93096,Female,23,31,One Year,139,1
93097,Female,38,44,One Year,113,0
93098,Male,32,46,Month-to-Month,119,1
93099,Female,41,48,Month-to-Month,110,0
93100,Female,33,36,Two Year,98,0
93101,Female,34,47,Month-to-Month,94,0
93102,Female,55,34,Two Year,53,1
93103,Male,44,57,Two Year,96,1
93104,Male,20,50,One Year,33,0
93105,Male,48,19,Month-to-Month,118,0
93106,Male,40,47,Two Year,132,0
93107,Male,26,68,Two Year,148,0
93108,Female,60,23,Month-to-Month,42,0
93109,Female,30,67,Two Year,22,0
93110,Male,56,59,Two Year,102,0
93111,Male,32,42,Two Year,65,0
93112,Female,40,47,Month-to-Month,42,0
93113,Female,52,14,Month-to-Month,33,1
93114,Male,51,46,Two Year,135,0
93115,Male,59,14,One Year,92,0
93116,Male,35,56,Month-to-Month,89,0
93117,Male,34,66,Month-to-Month,61,1
93118,Female,54,35,Month-to-Month,69,0
93119,Female,48,20,One Year,87,0
93120,Female,57,18,Two Year,57,0
93121,Female,47,47,Month-to-Month,62,0
93122,Male,43,15,Month-to-Month,116,0
93123,Male,31,72,Month-to-Month,147,0
93124,Male,65,40,Month-to-Month,45,0
93125,Male,53,56,One Year,109,0
93126,Female,56,68,Two Year,45,0
93127,Male,19,34,One Year,48,1
93128,Female,29,67,Month-to-Month,83,0
93129,Male,48,23,Month-to-Month,26,1
93130,Male,36,13,Month-to-Month,63,0
93131,Male,29,68,One Year,111,0
93132,Male,68,23,Month-to-Month,126,0
93133,Male,27,63,Month-to-Month,111,0
93134,Female,64,39,Month-to-Month,41,0
93135,Male,56,53,Two Year,141,1
93136,Female,69,36,One Year,128,0
93137,Female,36,26,Month-to-Month,120,0
93138,Female,50,22,Month-to-Month,114,1
93139,Male,63,63,Two Year,45,1
93140,Male,27,58,Two Year,97,1
93141,Female,24,10,Month-to-Month,71,0
93142,Female,57,16,Month-to-Month,59,0
93143,Male,27,9,Month-to-Month,145,0
93144,Male,24,32,Month-to-Month,84,0
93145,Female,41,16,Two Year,44,0
93146,Male,27,58,Two Year,84,0
93147,Female,50,38,Two Year,45,0
93148,Male,29,67,One Year,59,0
93149,Male,43,48,Two Year,134,0
93150,Female,57,60,One Year,123,0
93151,Female,67,63,Month-to-Month,76,1
93152,Female,38,66,One Year,93,0
93153,Female,36,4,Month-to-Month,27,1
93154,Female,54,45,Month-to-Month,91,0
93155,Male,55,22,Month-to-Month,109,1
93156,Male,29,14,One Year,144,1
93157,Male,65,57,Two Year,109,0
93158,Female,31,7,Two Year,113,0
93159,Male,36,25,One Year,76,0
93160,Male,18,12,Two Year,36,0
93161,Female,20,6,Two Year,26,0
93162,Female,22,54,Month-to-Month,76,0
93163,Male,40,57,Two Year,93,0
93164,Male,47,70,Month-to-Month,120,0
93165,Male,67,43,Month-to-Month,46,1
93166,Male,59,20,One Year,89,0
93167,Female,20,33,Two Year,145,0
93168,Male,46,70,One Year,143,0
93169,Female,45,2,Two Year,94,0
93170,Male,29,11,Two Year,38,0
93171,Male,29,19,Month-to-Month,39,0
93172,Male,29,70,Two Year,36,0
93173,Male,22,64,One Year,37,0
93174,Male,19,18,One Year,85,0
93175,Male,45,18,Month-to-Month,66,1
93176,Female,62,72,Two Year,91,1
93177,Male,68,36,One Year,55,0
93178,Male,18,55,One Year,72,0
93179,Male,61,37,One Year,93,1
93180,Female,54,36,One Year,147,0
93181,Male,44,23,One Year,61,0
93182,Female,32,38,Two Year,44,1
93183,Male,28,40,Two Year,114,0
93184,Male,54,1,Month-to-Month,102,0
93185,Female,41,38,One Year,56,0
93186,Female,40,53,Month-to-Month,140,0
93187,Male,53,71,One Year,127,0
93188,Male,48,18,Two Year,74,0
93189,Female,68,41,Two Year,62,0
93190,Male,40,45,Two Year,147,0
93191,Male,60,21,Month-to-Month,114,0
93192,Female,33,34,Month-to-Month,132,1
93193,Female,66,23,One Year,63,0
93194,Female,20,8,Month-to-Month,97,1
93195,Female,32,4,Month-to-Month,59,0
93196,Male,27,55,Two Year,24,0
93197,Female,26,30,One Year,30,0
93198,Female,68,27,Two Year,72,0
93199,Male,55,58,Month-to-Month,69,0
93200,Female,30,54,One Year,37,0
93201,Female,34,24,One Year,40,0
93202,Male,24,31,Month-to-Month,109,1
93203,Female,44,64,Two Year,76,1
93204,Male,55,41,One Year,27,0
93205,Female,68,51,Month-to-Month,83,0
93206,Male,29,21,Month-to-Month,22,1
93207,Female,49,38,Two Year,136,0
93208,Male,54,36,One Year,61,0
93209,Female,63,71,One Year,118,0
93210,Male,50,27,Two Year,72,0
93211,Male,31,71,Month-to-Month,138,0
93212,Female,41,72,Month-to-Month,21,1
93213,Male,61,13,One Year,24,0
93214,Female,65,8,Two Year,102,1
93215,Female,27,53,Two Year,27,0
93216,Female,49,38,One Year,74,0
93217,Female,29,11,One Year,47,0
93218,Female,62,16,One Year,86,0
93219,Male,34,63,One Year,142,0
93220,Male,46,57,Month-to-Month,71,1
93221,Female,19,46,Month-to-Month,25,0
93222,Female,52,30,Two Year,86,0
93223,Female,66,20,One Year,111,0
93224,Female,52,15,One Year,136,1
93225,Female,30,62,Month-to-Month,83,0
93226,Female,34,58,One Year,82,1
93227,Male,44,20,Month-to-Month,33,0
93228,Female,66,52,Month-to-Month,117,1
93229,Female,25,53,One Year,137,0
93230,Female,60,11,One Year,26,1
93231,Male,35,49,One Year,92,1
93232,Male,18,24,Month-to-Month,49,1
93233,Male,54,55,Month-to-Month,69,0
93234,Female,40,37,One Year,100,0
93235,Female,27,8,Month-to-Month,72,0
93236,Female,43,45,Month-to-Month,124,0
93237,Female,33,3,Month-to-Month,75,0
93238,Male,25,63,Two Year,41,0
93239,Male,49,21,One Year,147,0
93240,Female,65,51,One Year,38,1
93241,Male,18,32,Two Year,49,0
93242,Female,65,18,Month-to-Month,92,0
93243,Male,39,64,Two Year,96,0
93244,Female,32,62,Month-to-Month,71,0
93245,Male,46,33,One Year,125,1
93246,Female,55,25,Two Year,66,0
93247,Male,45,16,Two Year,34,0
93248,Male,21,29,Month-to-Month,46,1
93249,Male,42,43,Month-to-Month,112,0
93250,Male,44,3,One Year,93,0
93251,Female,36,51,Month-to-Month,108,1
93252,Female,23,60,Month-to-Month,106,0
93253,Female,38,36,One Year,30,0
93254,Female,42,72,Two Year,55,1
93255,Female,38,47,One Year,105,0
93256,Female,26,71,Month-to-Month,125,0
93257,Female,51,59,One Year,28,0
93258,Male,54,71,One Year,138,0
93259,Female,49,29,One Year,123,0
93260,Female,52,6,Month-to-Month,95,1
93261,Male,35,31,Two Year,59,0
93262,Male,43,3,Month-to-Month,51,1
93263,Female,64,4,One Year,87,1
93264,Male,30,25,Month-to-Month,47,0
93265,Male,22,14,One Year,115,1
93266,Female,50,51,One Year,37,0
93267,Female,36,19,Two Year,94,1
93268,Male,28,33,One Year,139,1
93269,Male,67,18,Month-to-Month,52,0
93270,Male,24,33,Month-to-Month,141,0
93271,Female,40,25,One Year,120,0
93272,Female,22,30,Month-to-Month,117,1
93273,Female,42,29,Month-to-Month,44,0
93274,Male,21,45,Two Year,96,0
93275,Male,56,41,Two Year,104,0
93276,Male,45,35,Month-to-Month,104,0
93277,Male,40,67,Month-to-Month,106,1
93278,Female,57,12,Month-to-Month,43,0
93279,Male,38,54,One Year,61,0
93280,Female,43,7,Two Year,108,0
93281,Male,23,28,Two Year,38,1
93282,Female,19,40,Two Year,85,0
93283,Female,48,34,One Year,106,0
93284,Female,51,41,Month-to-Month,41,0
93285,Female,55,26,Month-to-Month,95,0
93286,Male,38,19,Month-to-Month,126,0
